Model,DPO2002B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-08,
Filter Frequency,7e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH2,CH2 Peak Detect
4.783760e-03,0.5,0.46
4.783840e-03,0.5,0.54
4.783920e-03,0.5,0.46
4.784000e-03,0.5,0.54
4.784080e-03,0.5,0.46
4.784160e-03,0.5,0.54
4.784240e-03,0.5,0.46
4.784320e-03,0.5,0.54
4.784400e-03,0.5,0.46
4.784480e-03,0.5,0.54
4.784560e-03,0.5,0.46
4.784640e-03,0.5,0.54
4.784720e-03,0.5,0.46
4.784800e-03,0.5,0.54
4.784880e-03,0.5,0.46
4.784960e-03,0.5,0.54
4.785040e-03,0.5,0.46
4.785120e-03,0.5,0.54
4.785200e-03,0.5,0.46
4.785280e-03,0.5,0.54
4.785360e-03,0.5,0.46
4.785440e-03,0.5,0.54
4.785520e-03,0.5,0.46
4.785600e-03,0.5,0.54
4.785680e-03,0.5,0.46
4.785760e-03,0.5,0.54
4.785840e-03,0.5,0.46
4.785920e-03,0.5,0.5
4.786000e-03,0.5,0.46
4.786080e-03,0.5,0.54
4.786160e-03,0.5,0.46
4.786240e-03,0.5,0.5
4.786320e-03,0.5,0.46
4.786400e-03,0.5,0.54
4.786480e-03,0.5,0.42
4.786560e-03,0.5,0.54
4.786640e-03,0.5,0.46
4.786720e-03,0.5,0.54
4.786800e-03,0.5,0.46
4.786880e-03,0.5,0.5
4.786960e-03,0.5,0.46
4.787040e-03,0.5,0.5
4.787120e-03,0.5,0.46
4.787200e-03,0.5,0.5
4.787280e-03,0.5,0.46
4.787360e-03,0.5,0.5
4.787440e-03,0.5,0.42
4.787520e-03,0.46,0.5
4.787600e-03,0.5,0.46
4.787680e-03,0.5,0.54
4.787760e-03,0.5,0.46
4.787840e-03,0.5,0.5
4.787920e-03,0.46,0.46
4.788000e-03,0.5,0.5
4.788080e-03,0.5,0.46
4.788160e-03,0.5,0.54
4.788240e-03,0.5,0.46
4.788320e-03,0.5,0.5
4.788400e-03,0.5,0.42
4.788480e-03,0.5,0.5
4.788560e-03,0.5,0.46
4.788640e-03,0.5,0.5
4.788720e-03,0.5,0.46
4.788800e-03,0.5,0.5
4.788880e-03,0.5,0.46
4.788960e-03,0.5,0.5
4.789040e-03,0.5,0.46
4.789120e-03,0.5,0.5
4.789200e-03,0.46,0.46
4.789280e-03,0.5,0.5
4.789360e-03,0.5,0.46
4.789440e-03,0.5,0.5
4.789520e-03,0.46,0.46
4.789600e-03,0.46,0.5
4.789680e-03,0.5,0.42
4.789760e-03,0.46,0.5
4.789840e-03,0.5,0.46
4.789920e-03,0.5,0.5
4.790000e-03,0.5,0.42
4.790080e-03,0.46,0.5
4.790160e-03,0.5,0.46
4.790240e-03,0.5,0.5
4.790320e-03,0.5,0.42
4.790400e-03,0.46,0.5
4.790480e-03,0.5,0.42
4.790560e-03,0.46,0.5
4.790640e-03,0.5,0.46
4.790720e-03,0.46,0.5
4.790800e-03,0.5,0.46
4.790880e-03,0.46,0.5
4.790960e-03,0.5,0.46
4.791040e-03,0.46,0.5
4.791120e-03,0.46,0.46
4.791200e-03,0.5,0.5
4.791280e-03,0.5,0.42
4.791360e-03,0.5,0.5
4.791440e-03,0.5,0.46
4.791520e-03,0.5,0.5
4.791600e-03,0.5,0.42
4.791680e-03,0.5,0.5
4.791760e-03,0.46,0.42
4.791840e-03,0.5,0.5
4.791920e-03,0.5,0.42
4.792000e-03,0.5,0.5
4.792080e-03,0.5,0.42
4.792160e-03,0.5,0.5
4.792240e-03,0.46,0.42
4.792320e-03,0.46,0.5
4.792400e-03,0.46,0.46
4.792480e-03,0.46,0.5
4.792560e-03,0.5,0.42
4.792640e-03,0.46,0.5
4.792720e-03,0.5,0.42
4.792800e-03,0.46,0.5
4.792880e-03,0.5,0.42
4.792960e-03,0.5,0.5
4.793040e-03,0.46,0.42
4.793120e-03,0.46,0.5
4.793200e-03,0.46,0.46
4.793280e-03,0.46,0.5
4.793360e-03,0.46,0.46
4.793440e-03,0.46,0.5
4.793520e-03,0.5,0.42
4.793600e-03,0.46,0.5
4.793680e-03,0.46,0.42
4.793760e-03,0.5,0.5
4.793840e-03,0.46,0.46
4.793920e-03,0.46,0.5
4.794000e-03,0.46,0.42
4.794080e-03,0.5,0.5
4.794160e-03,0.46,0.42
4.794240e-03,0.5,0.5
4.794320e-03,0.46,0.42
4.794400e-03,0.46,0.5
4.794480e-03,0.46,0.42
4.794560e-03,0.46,0.5
4.794640e-03,0.46,0.42
4.794720e-03,0.46,0.5
4.794800e-03,0.5,0.42
4.794880e-03,0.46,0.5
4.794960e-03,0.46,0.42
4.795040e-03,0.46,0.5
4.795120e-03,0.46,0.42
4.795200e-03,0.46,0.5
4.795280e-03,0.46,0.42
4.795360e-03,0.46,0.5
4.795440e-03,0.5,0.42
4.795520e-03,0.46,0.5
4.795600e-03,0.46,0.42
4.795680e-03,0.46,0.5
4.795760e-03,0.46,0.42
4.795840e-03,0.46,0.5
4.795920e-03,0.46,0.42
4.796000e-03,0.5,0.5
4.796080e-03,0.46,0.42
4.796160e-03,0.46,0.5
4.796240e-03,0.46,0.42
4.796320e-03,0.46,0.5
4.796400e-03,0.5,0.42
4.796480e-03,0.46,0.5
4.796560e-03,0.46,0.42
4.796640e-03,0.46,0.5
4.796720e-03,0.46,0.42
4.796800e-03,0.46,0.5
4.796880e-03,0.5,0.42
4.796960e-03,0.46,0.5
4.797040e-03,0.46,0.42
4.797120e-03,0.46,0.5
4.797200e-03,0.46,0.42
4.797280e-03,0.46,0.5
4.797360e-03,0.46,0.42
4.797440e-03,0.46,0.5
4.797520e-03,0.5,0.42
4.797600e-03,0.46,0.5
4.797680e-03,0.46,0.42
4.797760e-03,0.46,0.5
4.797840e-03,0.5,0.42
4.797920e-03,0.46,0.5
4.798000e-03,0.46,0.42
4.798080e-03,0.5,0.5
4.798160e-03,0.5,0.42
4.798240e-03,0.46,0.5
4.798320e-03,0.46,0.42
4.798400e-03,0.46,0.5
4.798480e-03,0.46,0.42
4.798560e-03,0.5,0.5
4.798640e-03,0.46,0.42
4.798720e-03,0.46,0.5
4.798800e-03,0.5,0.42
4.798880e-03,0.46,0.5
4.798960e-03,0.46,0.42
4.799040e-03,0.46,0.5
4.799120e-03,0.46,0.42
4.799200e-03,0.46,0.5
4.799280e-03,0.46,0.42
4.799360e-03,0.46,0.5
4.799440e-03,0.46,0.42
4.799520e-03,0.46,0.5
4.799600e-03,0.46,0.42
4.799680e-03,0.46,0.5
4.799760e-03,0.5,0.42
4.799840e-03,0.46,0.5
4.799920e-03,0.46,0.42
4.800000e-03,0.46,0.5
4.800080e-03,0.46,0.42
4.800160e-03,0.46,0.5
4.800240e-03,0.46,0.42
4.800320e-03,0.46,0.46
4.800400e-03,0.46,0.42
4.800480e-03,0.46,0.5
4.800560e-03,0.46,0.42
4.800640e-03,0.46,0.5
4.800720e-03,0.46,0.42
4.800800e-03,0.46,0.5
4.800880e-03,0.46,0.42
4.800960e-03,0.46,0.5
4.801040e-03,0.46,0.42
4.801120e-03,0.46,0.5
4.801200e-03,0.46,0.42
4.801280e-03,0.5,0.5
4.801360e-03,0.46,0.42
4.801440e-03,0.46,0.5
4.801520e-03,0.46,0.42
4.801600e-03,0.46,0.5
4.801680e-03,0.46,0.42
4.801760e-03,0.46,0.46
4.801840e-03,0.46,0.42
4.801920e-03,0.46,0.5
4.802000e-03,0.46,0.42
4.802080e-03,0.46,0.5
4.802160e-03,0.46,0.42
4.802240e-03,0.46,0.46
4.802320e-03,0.46,0.42
4.802400e-03,0.46,0.46
4.802480e-03,0.5,0.42
4.802560e-03,0.46,0.5
4.802640e-03,0.46,0.42
4.802720e-03,0.46,0.5
4.802800e-03,0.46,0.42
4.802880e-03,0.46,0.5
4.802960e-03,0.46,0.42
4.803040e-03,0.46,0.5
4.803120e-03,0.42,0.42
4.803200e-03,0.46,0.5
4.803280e-03,0.46,0.42
4.803360e-03,0.46,0.5
4.803440e-03,0.46,0.42
4.803520e-03,0.46,0.5
4.803600e-03,0.46,0.42
4.803680e-03,0.46,0.5
4.803760e-03,0.46,0.42
4.803840e-03,0.46,0.46
4.803920e-03,0.46,0.42
4.804000e-03,0.46,0.46
4.804080e-03,0.46,0.42
4.804160e-03,0.46,0.5
4.804240e-03,0.46,0.42
4.804320e-03,0.46,0.5
4.804400e-03,0.46,0.42
4.804480e-03,0.46,0.46
4.804560e-03,0.46,0.42
4.804640e-03,0.46,0.5
4.804720e-03,0.46,0.42
4.804800e-03,0.46,0.5
4.804880e-03,0.46,0.42
4.804960e-03,0.46,0.46
4.805040e-03,0.46,0.42
4.805120e-03,0.46,0.46
4.805200e-03,0.42,0.42
4.805280e-03,0.46,0.5
4.805360e-03,0.46,0.42
4.805440e-03,0.46,0.46
4.805520e-03,0.46,0.42
4.805600e-03,0.46,0.5
4.805680e-03,0.46,0.42
4.805760e-03,0.46,0.46
4.805840e-03,0.42,0.42
4.805920e-03,0.46,0.5
4.806000e-03,0.46,0.42
4.806080e-03,0.42,0.5
4.806160e-03,0.46,0.42
4.806240e-03,0.46,0.46
4.806320e-03,0.46,0.42
4.806400e-03,0.46,0.46
4.806480e-03,0.42,0.42
4.806560e-03,0.42,0.46
4.806640e-03,0.42,0.42
4.806720e-03,0.42,0.46
4.806800e-03,0.42,0.42
4.806880e-03,0.46,0.46
4.806960e-03,0.42,0.42
4.807040e-03,0.42,0.46
4.807120e-03,0.46,0.42
4.807200e-03,0.46,0.46
4.807280e-03,0.46,0.42
4.807360e-03,0.46,0.46
4.807440e-03,0.42,0.42
4.807520e-03,0.46,0.46
4.807600e-03,0.46,0.38
4.807680e-03,0.46,0.5
4.807760e-03,0.42,0.38
4.807840e-03,0.46,0.46
4.807920e-03,0.46,0.42
4.808000e-03,0.46,0.46
4.808080e-03,0.46,0.42
4.808160e-03,0.42,0.46
4.808240e-03,0.46,0.42
4.808320e-03,0.46,0.46
4.808400e-03,0.46,0.42
4.808480e-03,0.46,0.46
4.808560e-03,0.42,0.42
4.808640e-03,0.46,0.46
4.808720e-03,0.46,0.42
4.808800e-03,0.46,0.46
4.808880e-03,0.46,0.42
4.808960e-03,0.42,0.46
4.809040e-03,0.46,0.42
4.809120e-03,0.46,0.46
4.809200e-03,0.46,0.42
4.809280e-03,0.42,0.46
4.809360e-03,0.46,0.42
4.809440e-03,0.46,0.46
4.809520e-03,0.46,0.42
4.809600e-03,0.46,0.46
4.809680e-03,0.46,0.42
4.809760e-03,0.46,0.46
4.809840e-03,0.46,0.42
4.809920e-03,0.42,0.46
4.810000e-03,0.42,0.42
4.810080e-03,0.46,0.46
4.810160e-03,0.46,0.42
4.810240e-03,0.46,0.46
4.810320e-03,0.42,0.42
4.810400e-03,0.46,0.46
4.810480e-03,0.42,0.42
4.810560e-03,0.46,0.46
4.810640e-03,0.46,0.42
4.810720e-03,0.42,0.5
4.810800e-03,0.46,0.42
4.810880e-03,0.46,0.46
4.810960e-03,0.42,0.38
4.811040e-03,0.46,0.46
4.811120e-03,0.46,0.38
4.811200e-03,0.46,0.46
4.811280e-03,0.46,0.42
4.811360e-03,0.46,0.46
4.811440e-03,0.42,0.38
4.811520e-03,0.42,0.46
4.811600e-03,0.46,0.38
4.811680e-03,0.46,0.46
4.811760e-03,0.42,0.38
4.811840e-03,0.42,0.46
4.811920e-03,0.46,0.38
4.812000e-03,0.46,0.46
4.812080e-03,0.42,0.38
4.812160e-03,0.46,0.46
4.812240e-03,0.46,0.38
4.812320e-03,0.42,0.46
4.812400e-03,0.42,0.38
4.812480e-03,0.46,0.46
4.812560e-03,0.42,0.38
4.812640e-03,0.42,0.46
4.812720e-03,0.42,0.38
4.812800e-03,0.42,0.46
4.812880e-03,0.46,0.38
4.812960e-03,0.42,0.46
4.813040e-03,0.42,0.38
4.813120e-03,0.42,0.46
4.813200e-03,0.42,0.38
4.813280e-03,0.46,0.46
4.813360e-03,0.46,0.38
4.813440e-03,0.42,0.46
4.813520e-03,0.42,0.38
4.813600e-03,0.42,0.46
4.813680e-03,0.42,0.38
4.813760e-03,0.42,0.46
4.813840e-03,0.42,0.38
4.813920e-03,0.46,0.46
4.814000e-03,0.42,0.38
4.814080e-03,0.46,0.46
4.814160e-03,0.42,0.38
4.814240e-03,0.46,0.46
4.814320e-03,0.42,0.38
4.814400e-03,0.42,0.46
4.814480e-03,0.42,0.38
4.814560e-03,0.42,0.46
4.814640e-03,0.42,0.38
4.814720e-03,0.42,0.46
4.814800e-03,0.46,0.38
4.814880e-03,0.46,0.46
4.814960e-03,0.42,0.38
4.815040e-03,0.42,0.46
4.815120e-03,0.42,0.38
4.815200e-03,0.42,0.46
4.815280e-03,0.46,0.38
4.815360e-03,0.46,0.46
4.815440e-03,0.42,0.38
4.815520e-03,0.42,0.46
4.815600e-03,0.42,0.38
4.815680e-03,0.42,0.46
4.815760e-03,0.42,0.38
4.815840e-03,0.46,0.46
4.815920e-03,0.42,0.38
4.816000e-03,0.42,0.46
4.816080e-03,0.42,0.38
4.816160e-03,0.42,0.46
4.816240e-03,0.42,0.38
4.816320e-03,0.46,0.46
4.816400e-03,0.42,0.38
4.816480e-03,0.42,0.46
4.816560e-03,0.42,0.38
4.816640e-03,0.42,0.46
4.816720e-03,0.42,0.38
4.816800e-03,0.42,0.46
4.816880e-03,0.42,0.38
4.816960e-03,0.42,0.46
4.817040e-03,0.42,0.38
4.817120e-03,0.42,0.46
4.817200e-03,0.42,0.38
4.817280e-03,0.42,0.46
4.817360e-03,0.42,0.38
4.817440e-03,0.42,0.46
4.817520e-03,0.42,0.38
4.817600e-03,0.46,0.46
4.817680e-03,0.42,0.38
4.817760e-03,0.46,0.46
4.817840e-03,0.42,0.38
4.817920e-03,0.42,0.46
4.818000e-03,0.42,0.38
4.818080e-03,0.42,0.46
4.818160e-03,0.42,0.38
4.818240e-03,0.42,0.46
4.818320e-03,0.42,0.38
4.818400e-03,0.42,0.46
4.818480e-03,0.42,0.38
4.818560e-03,0.42,0.46
4.818640e-03,0.42,0.38
4.818720e-03,0.42,0.46
4.818800e-03,0.42,0.38
4.818880e-03,0.46,0.46
4.818960e-03,0.42,0.38
4.819040e-03,0.42,0.46
4.819120e-03,0.42,0.38
4.819200e-03,0.42,0.46
4.819280e-03,0.42,0.38
4.819360e-03,0.42,0.46
4.819440e-03,0.42,0.38
4.819520e-03,0.46,0.46
4.819600e-03,0.42,0.38
4.819680e-03,0.42,0.46
4.819760e-03,0.42,0.38
4.819840e-03,0.42,0.46
4.819920e-03,0.42,0.38
4.820000e-03,0.42,0.42
4.820080e-03,0.42,0.38
4.820160e-03,0.42,0.46
4.820240e-03,0.42,0.38
4.820320e-03,0.42,0.46
4.820400e-03,0.42,0.38
4.820480e-03,0.42,0.46
4.820560e-03,0.42,0.38
4.820640e-03,0.42,0.46
4.820720e-03,0.42,0.38
4.820800e-03,0.42,0.46
4.820880e-03,0.42,0.38
4.820960e-03,0.42,0.42
4.821040e-03,0.42,0.38
4.821120e-03,0.42,0.42
4.821200e-03,0.42,0.38
4.821280e-03,0.42,0.46
4.821360e-03,0.42,0.38
4.821440e-03,0.42,0.42
4.821520e-03,0.42,0.38
4.821600e-03,0.42,0.42
4.821680e-03,0.42,0.38
4.821760e-03,0.42,0.42
4.821840e-03,0.42,0.38
4.821920e-03,0.42,0.46
4.822000e-03,0.42,0.38
4.822080e-03,0.42,0.42
4.822160e-03,0.42,0.38
4.822240e-03,0.42,0.46
4.822320e-03,0.42,0.38
4.822400e-03,0.38,0.42
4.822480e-03,0.42,0.38
4.822560e-03,0.42,0.42
4.822640e-03,0.42,0.38
4.822720e-03,0.42,0.42
4.822800e-03,0.42,0.38
4.822880e-03,0.42,0.46
4.822960e-03,0.42,0.34
4.823040e-03,0.42,0.46
4.823120e-03,0.42,0.38
4.823200e-03,0.42,0.42
4.823280e-03,0.42,0.38
4.823360e-03,0.42,0.42
4.823440e-03,0.42,0.38
4.823520e-03,0.42,0.42
4.823600e-03,0.42,0.38
4.823680e-03,0.38,0.42
4.823760e-03,0.42,0.34
4.823840e-03,0.42,0.42
4.823920e-03,0.42,0.38
4.824000e-03,0.38,0.42
4.824080e-03,0.42,0.38
4.824160e-03,0.42,0.42
4.824240e-03,0.42,0.38
4.824320e-03,0.42,0.42
4.824400e-03,0.42,0.38
4.824480e-03,0.42,0.42
4.824560e-03,0.42,0.38
4.824640e-03,0.42,0.42
4.824720e-03,0.42,0.38
4.824800e-03,0.38,0.42
4.824880e-03,0.42,0.38
4.824960e-03,0.42,0.42
4.825040e-03,0.42,0.38
4.825120e-03,0.38,0.46
4.825200e-03,0.42,0.38
4.825280e-03,0.42,0.42
4.825360e-03,0.42,0.38
4.825440e-03,0.42,0.42
4.825520e-03,0.42,0.38
4.825600e-03,0.42,0.42
4.825680e-03,0.42,0.38
4.825760e-03,0.42,0.42
4.825840e-03,0.42,0.38
4.825920e-03,0.42,0.46
4.826000e-03,0.42,0.38
4.826080e-03,0.42,0.42
4.826160e-03,0.42,0.34
4.826240e-03,0.42,0.42
4.826320e-03,0.42,0.38
4.826400e-03,0.42,0.42
4.826480e-03,0.42,0.34
4.826560e-03,0.42,0.42
4.826640e-03,0.38,0.38
4.826720e-03,0.42,0.42
4.826800e-03,0.38,0.38
4.826880e-03,0.42,0.42
4.826960e-03,0.42,0.38
4.827040e-03,0.42,0.42
4.827120e-03,0.38,0.38
4.827200e-03,0.38,0.42
4.827280e-03,0.38,0.38
4.827360e-03,0.42,0.42
4.827440e-03,0.38,0.38
4.827520e-03,0.42,0.42
4.827600e-03,0.42,0.38
4.827680e-03,0.42,0.42
4.827760e-03,0.38,0.38
4.827840e-03,0.42,0.42
4.827920e-03,0.42,0.38
4.828000e-03,0.38,0.42
4.828080e-03,0.42,0.38
4.828160e-03,0.38,0.42
4.828240e-03,0.38,0.38
4.828320e-03,0.42,0.42
4.828400e-03,0.42,0.38
4.828480e-03,0.42,0.42
4.828560e-03,0.42,0.38
4.828640e-03,0.42,0.42
4.828720e-03,0.42,0.38
4.828800e-03,0.38,0.42
4.828880e-03,0.38,0.34
4.828960e-03,0.42,0.42
4.829040e-03,0.38,0.38
4.829120e-03,0.38,0.42
4.829200e-03,0.38,0.38
4.829280e-03,0.38,0.42
4.829360e-03,0.38,0.34
4.829440e-03,0.42,0.42
4.829520e-03,0.42,0.38
4.829600e-03,0.38,0.42
4.829680e-03,0.42,0.38
4.829760e-03,0.38,0.42
4.829840e-03,0.42,0.34
4.829920e-03,0.38,0.42
4.830000e-03,0.38,0.38
4.830080e-03,0.42,0.42
4.830160e-03,0.38,0.34
4.830240e-03,0.42,0.42
4.830320e-03,0.38,0.38
4.830400e-03,0.42,0.42
4.830480e-03,0.38,0.34
4.830560e-03,0.42,0.42
4.830640e-03,0.42,0.38
4.830720e-03,0.38,0.42
4.830800e-03,0.42,0.34
4.830880e-03,0.38,0.42
4.830960e-03,0.42,0.34
4.831040e-03,0.42,0.42
4.831120e-03,0.42,0.34
4.831200e-03,0.42,0.42
4.831280e-03,0.38,0.34
4.831360e-03,0.42,0.42
4.831440e-03,0.42,0.34
4.831520e-03,0.42,0.42
4.831600e-03,0.42,0.38
4.831680e-03,0.38,0.42
4.831760e-03,0.38,0.38
4.831840e-03,0.38,0.42
4.831920e-03,0.38,0.34
4.832000e-03,0.38,0.42
4.832080e-03,0.42,0.38
4.832160e-03,0.38,0.42
4.832240e-03,0.38,0.34
4.832320e-03,0.38,0.42
4.832400e-03,0.38,0.34
4.832480e-03,0.38,0.42
4.832560e-03,0.42,0.34
4.832640e-03,0.42,0.42
4.832720e-03,0.38,0.34
4.832800e-03,0.38,0.42
4.832880e-03,0.38,0.34
4.832960e-03,0.38,0.42
4.833040e-03,0.38,0.34
4.833120e-03,0.38,0.42
4.833200e-03,0.42,0.34
4.833280e-03,0.42,0.42
4.833360e-03,0.38,0.34
4.833440e-03,0.38,0.42
4.833520e-03,0.38,0.34
4.833600e-03,0.42,0.42
4.833680e-03,0.42,0.34
4.833760e-03,0.38,0.42
4.833840e-03,0.38,0.34
4.833920e-03,0.38,0.42
4.834000e-03,0.38,0.34
4.834080e-03,0.42,0.42
4.834160e-03,0.38,0.34
4.834240e-03,0.38,0.42
4.834320e-03,0.38,0.34
4.834400e-03,0.38,0.42
4.834480e-03,0.42,0.34
4.834560e-03,0.42,0.42
4.834640e-03,0.42,0.34
4.834720e-03,0.38,0.42
4.834800e-03,0.42,0.34
4.834880e-03,0.38,0.42
4.834960e-03,0.38,0.34
4.835040e-03,0.38,0.42
4.835120e-03,0.42,0.34
4.835200e-03,0.38,0.42
4.835280e-03,0.38,0.34
4.835360e-03,0.38,0.42
4.835440e-03,0.42,0.34
4.835520e-03,0.38,0.42
4.835600e-03,0.38,0.34
4.835680e-03,0.38,0.42
4.835760e-03,0.42,0.34
4.835840e-03,0.38,0.42
4.835920e-03,0.38,0.34
4.836000e-03,0.38,0.42
4.836080e-03,0.38,0.34
4.836160e-03,0.42,0.42
4.836240e-03,0.38,0.34
4.836320e-03,0.38,0.42
4.836400e-03,0.38,0.34
4.836480e-03,0.38,0.42
4.836560e-03,0.38,0.34
4.836640e-03,0.38,0.42
4.836720e-03,0.38,0.34
4.836800e-03,0.38,0.42
4.836880e-03,0.38,0.34
4.836960e-03,0.38,0.42
4.837040e-03,0.38,0.34
4.837120e-03,0.38,0.42
4.837200e-03,0.38,0.34
4.837280e-03,0.38,0.42
4.837360e-03,0.38,0.34
4.837440e-03,0.42,0.42
4.837520e-03,0.42,0.34
4.837600e-03,0.42,0.42
4.837680e-03,0.38,0.34
4.837760e-03,0.38,0.42
4.837840e-03,0.38,0.34
4.837920e-03,0.38,0.42
4.838000e-03,0.38,0.34
4.838080e-03,0.38,0.42
4.838160e-03,0.42,0.34
4.838240e-03,0.38,0.42
4.838320e-03,0.42,0.34
4.838400e-03,0.38,0.42
4.838480e-03,0.38,0.34
4.838560e-03,0.38,0.42
4.838640e-03,0.38,0.34
4.838720e-03,0.38,0.42
4.838800e-03,0.38,0.34
4.838880e-03,0.38,0.42
4.838960e-03,0.38,0.34
4.839040e-03,0.38,0.42
4.839120e-03,0.38,0.34
4.839200e-03,0.38,0.42
4.839280e-03,0.38,0.34
4.839360e-03,0.38,0.42
4.839440e-03,0.38,0.34
4.839520e-03,0.38,0.42
4.839600e-03,0.42,0.34
4.839680e-03,0.38,0.42
4.839760e-03,0.38,0.34
4.839840e-03,0.38,0.42
4.839920e-03,0.38,0.34
4.840000e-03,0.38,0.42
4.840080e-03,0.38,0.34
4.840160e-03,0.38,0.42
4.840240e-03,0.38,0.34
4.840320e-03,0.38,0.42
4.840400e-03,0.38,0.34
4.840480e-03,0.38,0.42
4.840560e-03,0.38,0.34
4.840640e-03,0.38,0.42
4.840720e-03,0.38,0.34
4.840800e-03,0.38,0.42
4.840880e-03,0.38,0.34
4.840960e-03,0.38,0.42
4.841040e-03,0.38,0.34
4.841120e-03,0.38,0.38
4.841200e-03,0.34,0.34
4.841280e-03,0.38,0.38
4.841360e-03,0.38,0.34
4.841440e-03,0.38,0.42
4.841520e-03,0.38,0.34
4.841600e-03,0.38,0.42
4.841680e-03,0.38,0.34
4.841760e-03,0.38,0.42
4.841840e-03,0.38,0.34
4.841920e-03,0.38,0.38
4.842000e-03,0.38,0.34
4.842080e-03,0.38,0.42
4.842160e-03,0.38,0.34
4.842240e-03,0.38,0.42
4.842320e-03,0.38,0.34
4.842400e-03,0.38,0.38
4.842480e-03,0.38,0.34
4.842560e-03,0.38,0.42
4.842640e-03,0.38,0.34
4.842720e-03,0.38,0.42
4.842800e-03,0.38,0.34
4.842880e-03,0.38,0.42
4.842960e-03,0.38,0.34
4.843040e-03,0.38,0.38
4.843120e-03,0.38,0.34
4.843200e-03,0.38,0.42
4.843280e-03,0.38,0.34
4.843360e-03,0.38,0.42
4.843440e-03,0.38,0.34
4.843520e-03,0.38,0.42
4.843600e-03,0.38,0.34
4.843680e-03,0.38,0.38
4.843760e-03,0.38,0.34
4.843840e-03,0.38,0.38
4.843920e-03,0.38,0.34
4.844000e-03,0.38,0.42
4.844080e-03,0.38,0.34
4.844160e-03,0.42,0.38
4.844240e-03,0.38,0.34
4.844320e-03,0.38,0.42
4.844400e-03,0.38,0.34
4.844480e-03,0.38,0.38
4.844560e-03,0.38,0.34
4.844640e-03,0.38,0.38
4.844720e-03,0.38,0.34
4.844800e-03,0.38,0.42
4.844880e-03,0.38,0.34
4.844960e-03,0.38,0.42
4.845040e-03,0.38,0.34
4.845120e-03,0.38,0.38
4.845200e-03,0.38,0.3
4.845280e-03,0.38,0.38
4.845360e-03,0.38,0.34
4.845440e-03,0.38,0.38
4.845520e-03,0.38,0.34
4.845600e-03,0.38,0.42
4.845680e-03,0.38,0.34
4.845760e-03,0.38,0.42
4.845840e-03,0.38,0.34
4.845920e-03,0.38,0.38
4.846000e-03,0.38,0.34
4.846080e-03,0.38,0.38
4.846160e-03,0.38,0.3
4.846240e-03,0.38,0.38
4.846320e-03,0.34,0.34
4.846400e-03,0.38,0.42
4.846480e-03,0.38,0.34
4.846560e-03,0.38,0.42
4.846640e-03,0.38,0.34
4.846720e-03,0.38,0.38
4.846800e-03,0.38,0.34
4.846880e-03,0.38,0.38
4.846960e-03,0.38,0.34
4.847040e-03,0.34,0.42
4.847120e-03,0.38,0.34
4.847200e-03,0.34,0.38
4.847280e-03,0.38,0.34
4.847360e-03,0.38,0.38
4.847440e-03,0.38,0.34
4.847520e-03,0.38,0.38
4.847600e-03,0.38,0.3
4.847680e-03,0.34,0.38
4.847760e-03,0.38,0.34
4.847840e-03,0.38,0.38
4.847920e-03,0.34,0.34
4.848000e-03,0.38,0.38
4.848080e-03,0.34,0.34
4.848160e-03,0.38,0.38
4.848240e-03,0.38,0.3
4.848320e-03,0.34,0.38
4.848400e-03,0.34,0.34
4.848480e-03,0.34,0.38
4.848560e-03,0.38,0.34
4.848640e-03,0.38,0.38
4.848720e-03,0.34,0.34
4.848800e-03,0.38,0.38
4.848880e-03,0.38,0.34
4.848960e-03,0.34,0.42
4.849040e-03,0.38,0.34
4.849120e-03,0.38,0.38
4.849200e-03,0.38,0.34
4.849280e-03,0.38,0.38
4.849360e-03,0.34,0.34
4.849440e-03,0.34,0.38
4.849520e-03,0.34,0.34
4.849600e-03,0.38,0.38
4.849680e-03,0.38,0.34
4.849760e-03,0.38,0.38
4.849840e-03,0.34,0.34
4.849920e-03,0.34,0.38
4.850000e-03,0.34,0.34
4.850080e-03,0.38,0.38
4.850160e-03,0.38,0.3
4.850240e-03,0.38,0.42
4.850320e-03,0.38,0.34
4.850400e-03,0.38,0.38
4.850480e-03,0.34,0.34
4.850560e-03,0.38,0.38
4.850640e-03,0.34,0.34
4.850720e-03,0.38,0.38
4.850800e-03,0.34,0.34
4.850880e-03,0.34,0.38
4.850960e-03,0.38,0.34
4.851040e-03,0.38,0.38
4.851120e-03,0.34,0.34
4.851200e-03,0.34,0.38
4.851280e-03,0.34,0.34
4.851360e-03,0.38,0.38
4.851440e-03,0.38,0.3
4.851520e-03,0.34,0.38
4.851600e-03,0.38,0.34
4.851680e-03,0.38,0.38
4.851760e-03,0.34,0.34
4.851840e-03,0.38,0.38
4.851920e-03,0.38,0.34
4.852000e-03,0.34,0.38
4.852080e-03,0.34,0.3
4.852160e-03,0.34,0.38
4.852240e-03,0.34,0.34
4.852320e-03,0.34,0.38
4.852400e-03,0.38,0.3
4.852480e-03,0.38,0.38
4.852560e-03,0.34,0.3
4.852640e-03,0.38,0.38
4.852720e-03,0.34,0.3
4.852800e-03,0.34,0.38
